7071,Famulist,n.,"A collegian of inferior rank or position, corresponding to the sizar at Cambridge."
7072,Fan,n.,"An instrument used for producing artificial currents of air, by the wafting or revolving motion of a broad surface"
7073,Fan,n.,"An instrument for cooling the person, made of feathers, paper, silk, etc., and often mounted on sticks all turning about the same pivot, so as when opened to radiate from the center and assume the figure of a section of a circle."
7074,Fan,n.,"Any revolving vane or vanes used for producing currents of air, in winnowing grain, blowing a fire, ventilation, etc., or for checking rapid motion by the resistance of the air; a fan blower; a fan wheel."
7075,Fan,n.,"An instrument for winnowing grain, by moving which the grain is tossed and agitated, and the chaff is separated and blown away."
7076,Fan,n.,"Something in the form of a fan when spread, as a peacock's tail, a window, etc."
7077,Fan,n.,"A small vane or sail, used to keep the large sails of a smock windmill always in the direction of the wind."
7078,Fan,n.,"That which produces effects analogous to those of a fan, as in exciting a flame, etc.; that which inflames, heightens, or strengthens; as, it served as a fan to the flame of his passion."
7079,Fan,n.,A quintain; -- from its form.
7080,Fanned,imp. & p. p.,of Fan
7081,Fanning,p. pr. & vb. n.,of Fan
7082,Fan,n.,To move as with a fan.
7083,Fan,n.,"To cool and refresh, by moving the air with a fan; to blow the air on the face of with a fan."
7084,Fan,n.,To ventilate; to blow on; to affect by air put in motion.
7085,Fan,n.,"To winnow; to separate chaff from, and drive it away by a current of air; as, to fan wheat."
7086,Fan,n.,"To excite or stir up to activity, as a fan axcites a flame; to stimulate; as, this conduct fanned the excitement of the populace."
7087,Fanal,n.,"A lighthouse, or the apparatus placed in it for giving light."
7088,Fanatic,a.,"Pertaining to, or indicating, fanaticism; extravagant in opinions; ultra; unreasonable; excessively enthusiastic, especially on religious subjects; as, fanatic zeal; fanatic notions."
7089,Fanatic,n.,"A person affected by excessive enthusiasm, particularly on religious subjects; one who indulges wild and extravagant notions of religion."
7090,Fanatical,a.,"Characteristic of, or relating to, fanaticism; fanatic."
7091,Fanaticism,n.,"Excessive enthusiasm, unreasoning zeal, or wild and extravagant notions, on any subject, especially religion; religious frenzy."
7092,Fanaticized,imp. & p. p.,of Fanaticize
7093,Fanaticizing,p. pr. & vb. n.,of Fanaticize
7094,Fanaticize,v. t.,To cause to become a fanatic.
7095,Fanatism,n.,Fanaticism.
7096,Fancied,v. t.,"Formed or conceived by the fancy; unreal; as, a fancied wrong."
7097,Fancier,n.,One who is governed by fancy.
7098,Fancier,n.,"One who fancies or has a special liking for, or interest in, a particular object or class or objects; hence, one who breeds and keeps for sale birds and animals; as, bird fancier, dog fancier, etc."
7099,Fanciful,a.,"Full of fancy; guided by fancy, rather than by reason and experience; whimsical; as, a fanciful man forms visionary projects."
7100,Fanciful,a.,"Conceived in the fancy; not consistent with facts or reason; abounding in ideal qualities or figures; as, a fanciful scheme; a fanciful theory."
7101,Fanciful,a.,"Curiously shaped or constructed; as, she wore a fanciful headdress."
7102,Fanciless,a.,Having no fancy; without ideas or imagination.
7103,Fancies,pl. ,of Fancy
7104,Fancy,n.,"The faculty by which the mind forms an image or a representation of anything perceived before; the power of combining and modifying such objects into new pictures or images; the power of readily and happily creating and recalling such objects for the purpose of amusement, wit, or embellishment; imagination."
7105,Fancy,n.,An image or representation of anything formed in the mind; conception; thought; idea; conceit.
7106,Fancy,n.,An opinion or notion formed without much reflection; caprice; whim; impression.
7107,Fancy,n.,"Inclination; liking, formed by caprice rather than reason; as, to strike one's fancy; hence, the object of inclination or liking."
7108,Fancy,n.,That which pleases or entertains the taste or caprice without much use or value.
7109,Fancy,n.,A sort of love song or light impromptu ballad.
7110,Fancied,imp. & p. p.,of Fancy
7111,Fancying,p. pr. & vb. n.,of Fancy
7112,Fancy,v. i.,To figure to one's self; to believe or imagine something without proof.
7113,Fancy,v. i.,To love.
7114,Fancy,v. t.,To form a conception of; to portray in the mind; to imagine.
7115,Fancy,v. t.,"To have a fancy for; to like; to be pleased with, particularly on account of external appearance or manners."
7116,Fancy,v. t.,To believe without sufficient evidence; to imagine (something which is unreal).
7117,Fancy,a.,"Adapted to please the fancy or taste; ornamental; as, fancy goods."
7118,Fancy,a.,Extravagant; above real value.
7119,Fancy-free,a.,Free from the power of love.
7120,Fancymonger,n.,A lovemonger; a whimsical lover.
7121,Fancy-sick,a.,Love-sick.
7122,Fancywork,n.,"Ornamental work with a needle or hook, as embroidery, crocheting, netting, etc."
7123,Fand,,imp. of Find.
7124,Fandangoes,pl. ,of Fandango
7125,Fandango,n.,"A lively dance, in 3-8 or 6-8 time, much practiced in Spain and Spanish America. Also, the tune to which it is danced."
7126,Fandango,n.,"A ball or general dance, as in Mexico."
7127,Fane,n.,A temple; a place consecrated to religion; a church.
7128,Fane,n.,A weathercock.
7129,Fanega,n.,"A dry measure in Spain and Spanish America, varying from 1/ to 2/ bushels; also, a measure of land."
7130,Fanfare,n.,"A flourish of trumpets, as in coming into the lists, etc.; also, a short and lively air performed on hunting horns during the chase."
7131,Fanfaron,n.,A bully; a hector; a swaggerer; an empty boaster.
7132,Fanfaronade,n.,A swaggering; vain boasting; ostentation; a bluster.
7133,Fanfoot,n.,"A species of gecko having the toes expanded into large lobes for adhesion. The Egyptian fanfoot (Phyodactylus gecko) is believed, by the natives, to have venomous toes."
7134,Fanfoot,n.,Any moth of the genus Polypogon.
7135,Fang,a.,"To catch; to seize, as with the teeth; to lay hold of; to gripe; to clutch."
7136,Fang,a.,To enable to catch or tear; to furnish with fangs.
7137,Fang,v. t.,"The tusk of an animal, by which the prey is seized and held or torn; a long pointed tooth; esp., one of the usually erectile, venomous teeth of serpents. Also, one of the falcers of a spider."
7138,Fang,v. t.,Any shoot or other thing by which hold is taken.
7139,Fang,v. t.,"The root, or one of the branches of the root, of a tooth. See Tooth."
7140,Fang,v. t.,"A niche in the side of an adit or shaft, for an air course."
7141,Fang,v. t.,"A projecting tooth or prong, as in a part of a lock, or the plate of a belt clamp, or the end of a tool, as a chisel, where it enters the handle."
7142,Fang,v. t.,The valve of a pump box.
7143,Fang,v. t.,A bend or loop of a rope.
7144,Fanged,a.,"Having fangs or tusks; as, a fanged adder. Also used figuratively."
7145,Fangle,v. t.,Something new-fashioned; a foolish innovation; a gewgaw; a trifling ornament.
7146,Fangle,v. t.,To fashion.
7147,Fangled,a.,"New made; hence, gaudy; showy; vainly decorated. [Obs., except with the prefix new.] See Newfangled."
7148,Fangleness,n.,Quality of being fangled.
7149,Fangless,a.,Destitute of fangs or tusks.
7150,Fangot,n.,"A quantity of wares, as raw silk, etc., from one hundred weight."
7151,Fanion,n.,A small flag sometimes carried at the head of the baggage of a brigade.
7152,Fanion,n.,A small flag for marking the stations in surveying.
7153,Fanlike,a.,Resembling a fan;
7154,Fanlike,a.,"folded up like a fan, as certain leaves; plicate."
7155,Fannel,n.,Same as Fanon.
7156,Fanner,n.,One who fans.
7157,Fanner,n.,A fan wheel; a fan blower. See under Fan.
7158,Fan-nerved,a.,"Having the nerves or veins arranged in a radiating manner; -- said of certain leaves, and of the wings of some insects."
7159,Fanon,n.,"A term applied to various articles, as: (a) A peculiar striped scarf worn by the pope at mass, and by eastern bishops. (b) A maniple."
7160,Fan palm,,"Any palm tree having fan-shaped or radiate leaves; as the Chamaerops humilis of Southern Europe; the species of Sabal and Thrinax in the West Indies, Florida, etc.; and especially the great talipot tree (Corypha umbraculifera) of Ceylon and Malaya. The leaves of the latter are often eighteen feet long and fourteen wide, and are used for umbrellas, tents, and roofs. When cut up, they are used for books and manuscripts."
7161,Fantail,n.,"A variety of the domestic pigeon, so called from the shape of the tail."
7162,Fantail,n.,"Any bird of the Australian genus Rhipidura, in which the tail is spread in the form of a fan during flight. They belong to the family of flycatchers."
7163,Fan-tailed,a.,"Having an expanded, or fan-shaped, tail; as, the fan-tailed pigeon."
7164,Fantasia,n.,"A continuous composition, not divided into what are called movements, or governed by the ordinary rules of musical design, but in which the author's fancy roves unrestricted by set form."
7165,Fantasied,a.,Filled with fancies or imaginations.
7166,Fantasm,n.,Same as Phantasm.
7167,Fantast,n.,One whose manners or ideas are fantastic.
7168,Fantastic,a.,Existing only in imagination; fanciful; imaginary; not real; chimerical.
7169,Fantastic,a.,Having the nature of a phantom; unreal.
7170,Fantastic,a.,"Indulging the vagaries of imagination; whimsical; full of absurd fancies; capricious; as, fantastic minds; a fantastic mistress."
7171,Fantastic,a.,"Resembling fantasies in irregularity, caprice, or eccentricity; irregular; oddly shaped; grotesque."
7172,Fantastic,n.,"A person given to fantastic dress, manners, etc.; an eccentric person; a fop."
7173,Fantastical,a.,Fanciful; unreal; whimsical; capricious; fantastic.
7174,Fantasticality,n.,Fantastically.
7175,Fantastically,adv.,In a fantastic manner.
7176,Fantastic-alness,n.,The quality of being fantastic.
7177,Fantasticism,n.,The quality of being fantastical; fancifulness; whimsicality.
7178,Fantasticly,adv.,Fantastically.
7179,Fantasticness,n.,Fantasticalness.
7180,Fantasticco,n.,A fantastic.
7181,Fantasies,pl. ,of Fantasy
7182,Fantasy,n.,"Fancy; imagination; especially, a whimsical or fanciful conception; a vagary of the imagination; whim; caprice; humor."
7183,Fantasy,n.,Fantastic designs.
7184,Fantasy,v. t.,To have a fancy for; to be pleased with; to like; to fancy.
7185,Fantoccini,n. pl.,"Puppets caused to perform evolutions or dramatic scenes by means of machinery; also, the representations in which they are used."
7186,Fantom,n.,See Phantom.
7187,Fap,a.,Fuddled.
7188,Faquir,n.,See Fakir.
7189,Far,n.,"A young pig, or a litter of pigs."
7190,Far,a.,Distant in any direction; not near; remote; mutually separated by a wide space or extent.
7191,Far,a.,"Remote from purpose; contrary to design or wishes; as, far be it from me to justify cruelty."
7192,Far,a.,"Remote in affection or obedience; at a distance, morally or spiritually; t enmity with; alienated."
7193,Far,a.,Widely different in nature or quality; opposite in character.
7194,Far,a.,"The more distant of two; as, the far side (called also off side) of a horse, that is, the right side, or the one opposite to the rider when he mounts."
